Time,Time Code,Country Name,Country Code,Access to clean fuels and technologies for cooking (% of population) [EG.CFT.ACCS.ZS],"Access to clean fuels and technologies for cooking, rural (% of rural population) [EG.CFT.ACCS.RU.ZS]","Access to clean fuels and technologies for cooking, urban (% of urban population) [EG.CFT.ACCS.UR.ZS]",Access to electricity (% of population) [EG.ELC.ACCS.ZS],"Access to electricity, rural (% of rural population) [EG.ELC.ACCS.RU.ZS]","Access to electricity, urban (% of urban population) [EG.ELC.ACCS.UR.ZS]",Adjusted net national income per capita (constant 2015 US$) [NY.ADJ.NNTY.PC.KD],Adjusted net national income per capita (annual % growth) [NY.ADJ.NNTY.PC.KD.ZG],Adjusted net national income (current US$) [NY.ADJ.NNTY.CD],Adjusted net national income (constant 2015 US$) [NY.ADJ.NNTY.KD],Adjusted net national income (annual % growth) [NY.ADJ.NNTY.KD.ZG],"Adjusted net enrollment rate, primary, female (% of primary school age children) [SE.PRM.TENR.FE]","Adjusted net enrollment rate, primary, male (% of primary school age children) [SE.PRM.TENR.MA]","Adjusted net enrollment rate, primary (% of primary school age children) [SE.PRM.TENR]",Adjusted net national income per capita (current US$) [NY.ADJ.NNTY.PC.CD],"Adolescents out of school, female (% of female lower secondary school age) [SE.SEC.UNER.LO.FE.ZS]",Adolescents out of school (% of lower secondary school age) [SE.SEC.UNER.LO.ZS],"Adolescent fertility rate (births per 1,000 women ages 15-19) [SP.ADO.TFRT]","Adolescents out of school, male (% of male lower secondary school age) [SE.SEC.UNER.LO.MA.ZS]",Age dependency ratio (% of working-age population) [SP.POP.DPND],Adults (ages 15-49) newly infected with HIV [SH.HIV.INCD],Adults (ages 15+) and children (ages 0-14) newly infected with HIV [SH.HIV.INCD.TL],"Annualized average growth rate in per capita real survey mean consumption or income, total population (%) [SI.SPR.PCAP.ZG]",Average transaction cost of sending remittances from a specific country (%) [SI.RMT.COST.OB.ZS],Average transaction cost of sending remittances to a specific country (%) [SI.RMT.COST.IB.ZS],"Average working hours of children, study and work, female, ages 7-14 (hours per week) [SL.TLF.0714.SW.FE.TM]","Average working hours of children, study and work, ages 7-14 (hours per week) [SL.TLF.0714.SW.TM]","Average working hours of children, study and work, male, ages 7-14 (hours per week) [SL.TLF.0714.SW.MA.TM]","Average working hours of children, working only, ages 7-14 (hours per week) [SL.TLF.0714.WK.TM]","Average working hours of children, working only, male, ages 7-14 (hours per week) [SL.TLF.0714.WK.MA.TM]","Average working hours of children, working only, female, ages 7-14 (hours per week) [SL.TLF.0714.WK.FE.TM]","Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative) [SE.TER.CUAT.BA.FE.ZS]","Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative) [SE.TER.CUAT.BA.MA.ZS]","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative) [SE.TER.CUAT.BA.ZS]","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative) [SE.SEC.CUAT.LO.FE.ZS]","Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative) [SE.SEC.CUAT.LO.MA.ZS]","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative) [SE.SEC.CUAT.PO.FE.ZS]","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative) [SE.SEC.CUAT.LO.ZS]","Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative) [SE.SEC.CUAT.PO.MA.ZS]","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative) [SE.SEC.CUAT.PO.ZS]","Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative) [SE.PRM.CUAT.MA.ZS]","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative) [SE.PRM.CUAT.FE.ZS]","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative) [SE.PRM.CUAT.ZS]",High-technology exports (% of manufactured exports) [TX.VAL.TECH.MF.ZS],High-technology exports (current US$) [TX.VAL.TECH.CD],Individuals using the Internet (% of population) [IT.NET.USER.ZS],Secure Internet servers [IT.NET.SECR],Secure Internet servers (per 1 million people) [IT.NET.SECR.P6],Mobile cellular subscriptions [IT.CEL.SETS],Mobile cellular subscriptions (per 100 people) [IT.CEL.SETS.P2],Fixed broadband subscriptions [IT.NET.BBND],Fixed broadband subscriptions (per 100 people) [IT.NET.BBND.P2],Female genital mutilation prevalence (%) [SH.STA.FGMS.ZS],Women who believe a husband is justified in beating his wife (any of five reasons) (%) [SG.VAW.REAS.ZS],Women who believe a husband is justified in beating his wife when she argues with him (%) [SG.VAW.ARGU.ZS],Women who believe a husband is justified in beating his wife when she burns the food (%) [SG.VAW.BURN.ZS],Women who believe a husband is justified in beating his wife when she goes out without telling him (%) [SG.VAW.GOES.ZS],Women who believe a husband is justified in beating his wife when she neglects the children (%) [SG.VAW.NEGL.ZS],Women who believe a husband is justified in beating his wife when she refuses sex with him (%) [SG.VAW.REFU.ZS],Income share held by fourth 20% [SI.DST.04TH.20],Income share held by highest 10% [SI.DST.10TH.10],Income share held by highest 20% [SI.DST.05TH.20],Income share held by lowest 10% [SI.DST.FRST.10],Income share held by lowest 20% [SI.DST.FRST.20],Income share held by second 20% [SI.DST.02ND.20],Income share held by third 20% [SI.DST.03RD.20],"Prevalence of HIV, female (% ages 15-24) [SH.HIV.1524.FE.ZS]","Prevalence of HIV, male (% ages 15-24) [SH.HIV.1524.MA.ZS]","Prevalence of HIV, total (% of population ages 15-49) [SH.DYN.AIDS.ZS]",Women's share of population ages 15+ living with HIV (%) [SH.DYN.AIDS.FE.ZS],Young people (ages 15-24) newly infected with HIV [SH.HIV.INCD.YG],"School enrollment, preprimary (% gross) [SE.PRE.ENRR]","School enrollment, preprimary, female (% gross) [SE.PRE.ENRR.FE]","School enrollment, preprimary, male (% gross) [SE.PRE.ENRR.MA]","School enrollment, primary (% gross) [SE.PRM.ENRR]","School enrollment, primary (% net) [SE.PRM.NENR]",Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant) [SP.MTR.1519.ZS],Time required to get electricity (days) [IC.ELC.TIME],Time required to obtain an operating license (days) [IC.FRM.DURS],Time required to register property (days) [IC.PRP.DURS],Time required to start a business (days) [IC.REG.DURS],"Time required to start a business, female (days) [IC.REG.DURS.FE]",Time to prepare and pay taxes (hours) [IC.TAX.DURS]
1995,YR1995,Afghanistan,AFG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,164.7084,..,100.751043096938,200,200,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,0.1,0.1,25.9,100,..,..,..,42.7514305114746,..,..,..,..,..,..,..,..
1995,YR1995,Albania,ALB,..,..,..,100,100,100,..,..,2126604209.78905,..,..,..,..,..,667.110509930739,..,..,19.0912,..,64.4052543089666,100,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.011168695,..,..,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,0.1,0.1,21.7,100,36.9298095703125,37.8819999694824,36.0239486694336,104.043838500977,..,..,..,..,..,..,..,..
1995,YR1995,Algeria,DZA,..,..,..,..,..,..,1632.07310702446,-1.64514065116961,32210186109.0508,46934812412.3108,0.251313176661256,84.39233,92.23078,88.39232,1120.05089226789,32.7429618835449,24.6312999725342,18.6414,16.8341102600098,76.5874551243929,200,500,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.001768954,..,..,4691,0.016312105,..,..,..,..,..,..,..,..,..,22.6,26.9,42.6,2.9,7,11.6,16.2,0.1,0.1,0.1,42.1,100,1.7632600069046,1.73473000526428,1.79058003425598,97.4424667358398,88.39232,..,..,..,..,..,..,..
1995,YR1995,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,1250,2.351347793,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1995,YR1995,Andorra,AND,..,..,..,100,100,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,2825,4.424432263,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1995,YR1995,Angola,AGO,..,..,..,..,..,..,..,..,2552189462.90729,..,..,..,..,..,183.015557168739,..,..,206.7,..,100.487402187458,8200,11000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,1994,0.014298821,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6,0.2,0.6,61.3,3400,..,..,..,..,..,..,..,..,..,..,..,..
1995,YR1995,Antigua and Barbuda,ATG,..,..,..,96.643798828125,94.9178518936987,100,..,..,..,..,..,..,..,..,..,..,..,67.9468,..,59.0218599481289,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.200768802,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,112.856391906738,..,..,..,..,..,..,..,..
1995,YR1995,Argentina,ARG,..,..,..,93.8344650268555,81.608093422829,95.4758529663086,7934.45632015801,-6.11757433945908,222414161644.58,276342577707.125,-4.95641796998861,..,..,..,6386.04251721136,..,..,71.3026,..,63.9796059470617,6100,6700,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.086277081,..,..,405395,1.163985934,..,..,..,..,..,..,..,..,..,20.8,37,53.8,1.1,3.8,8.4,13.3,0.1,0.1,0.2,34.1,2000,..,..,..,..,..,..,..,..,..,..,..,..
1995,YR1995,Armenia,ARM,..,..,..,..,..,..,928.916319398451,..,1292061762.82556,2988647991.30029,..,..,..,..,401.592044514151,..,..,61.962,..,60.3559945553657,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.052743123,..,..,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.6,..,32.0162315368652,..,..,92.4247512817383,..,..,..,..,..,..,..,..
1995,YR1995,Aruba,ABW,..,..,..,100,100,100,..,..,1162766636.17114,..,..,..,..,..,14475.9553330404,..,..,48.0344,..,43.5382416011437,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,1718,2.138837707,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1995,YR1995,Australia,AUS,..,..,..,100,100,100,..,..,289157193362.619,..,..,95.27062,94.73492,94.99609,16000.2873706628,1.61949002742767,1.59851002693176,20.0218,1.57858002185822,50.2119649415647,1000,600,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.759654513,..,..,2242000,12.46035002,..,..,..,..,..,..,..,..,..,22.9,24.6,40.4,2.9,7.6,12.5,16.7,0.1,0.1,0.1,10.4,100,94.4061126708984,..,..,101.29126739502,94.99609,..,..,..,..,..,..,..
1995,YR1995,Austria,AUT,..,..,..,100,100,100,29166.5414828542,1.97763251502548,201687536122.633,231823780004.257,2.13388624151779,..,..,..,25374.997719334,..,..,17.029,..,49.0473808951869,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.890210524,..,..,383535,4.800115042,..,..,..,..,..,..,..,..,..,24,22.4,37.9,2.3,7,13.2,17.9,..,..,..,23.1,..,78.6337966918945,78.1489105224609,79.0943832397461,102.365043640137,..,..,..,..,..,..,..,..
1995,YR1995,Azerbaijan,AZE,..,..,..,..,..,..,..,..,..,..,..,90.40977,79.14057,84.66302,..,..,..,40.412,..,63.7364339532712,100,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.002055556,..,..,6000,0.07716621,..,..,..,..,..,..,..,..,..,22.5,26.8,42,2.7,7.1,12,16.4,0.1,0.1,0.1,38.6,100,19.0732707977295,17.3372001647949,20.73464012146,113.200126647949,84.66302,..,..,..,..,..,..,..
1995,YR1995,"Bahamas, The",BHS,..,..,..,100,100,100,26643.7538439306,20.9816573144447,3669905415.32521,7465020308.23862,22.88070562048,..,..,..,13098.43141465,..,..,64.9984,..,56.2958128326137,500,500,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.960030721,..,..,4100,1.463324101,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.1,1.2,2.3,43,200,..,..,..,95.9674911499023,..,..,..,..,..,..,..,..
1995,YR1995,Bahrain,BHR,..,..,..,100,100,100,..,..,4276953726.32564,..,..,99.9328,98.33522,99.114,7587.31399849856,..,0.244369998574257,20.1924,..,48.4712959743776,100,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.346205844,..,..,27600,4.896247452,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,0.1,0.1,24.4,100,35.3550109863281,33.8494606018066,36.7929611206055,107.70295715332,99.114,..,..,..,..,..,..,..
1995,YR1995,Bangladesh,BGD,..,..,..,18.3380451202393,3.73433754799093,71.0542449951172,589.970636848945,1.55722217585701,36008201140.4664,67946878717.8604,3.74825931016612,..,..,..,312.652792291426,..,..,130.3522,..,75.8557999924265,100,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,2500,0.002170705,..,..,..,..,..,..,..,..,..,20.6,28.1,42.4,3.8,8.8,12.5,15.7,0.1,0.1,0.1,24.1,100,..,..,..,..,..,..,..,..,..,..,..,..
1995,YR1995,Barbados,BRB,..,..,..,100,100,100,..,..,1950723284.5962,..,..,..,..,..,7334.78703012239,..,..,54.3802,..,51.0181252413292,200,200,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.007752238,..,..,4614,1.734879961,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,0.3,0.5,37.5,100,..,..,..,..,..,..,..,..,..,..,..,..
1995,YR1995,Belarus,BLR,..,..,..,100,100,100,979.819252409217,-26.9370091698977,11564036917.2746,9988111869.6059,-27.1736522868623,86.28125,89.97679,88.16409,1134.41520830339,..,..,37.507,..,51.732569368863,200,200,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.002921254,..,..,5897,0.05851587,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,0.1,0.1,38.8,100,82.8628692626953,76.6223373413086,88.7847366333008,98.2465972900391,88.16409,..,..,..,..,..,..,..
1995,YR1995,Belgium,BEL,..,..,..,100,100,100,28504.5649675696,1.31655955587109,249053654311.378,288945387713.475,1.52897611621464,97.21866,96.94535,97.07828,24569.2313205187,..,0.0719000026583672,10.4338,..,51.0989196904032,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.99166299,..,..,235258,2.309551893,..,..,..,..,..,..,..,..,..,22.5,22.8,37.3,3.3,8.6,13.9,17.7,..,..,..,29,..,118.214431762695,117.602470397949,118.796180725098,101.79541015625,97.07828,..,..,..,..,..,..,..
